TIME;IPSRC;IPDST;FLAGS;SEQ;ACK;WIN;OPTIONS;LENGTH
11:42:06.687586;190-0-175-100.gba.solunet.com.ar.2838;184.107.43.74.http:;[S],;273226095:273226215,;Vide;512,;Vide;120:
11:42:06.687605;190-0-175-100.gba.solunet.com.ar.2839;184.107.43.74.http:;[S],;1187660567:1187660687,;Vide;512,;Vide;120:
11:42:06.687624;190-0-175-100.gba.solunet.com.ar.2840;184.107.43.74.http:;[S],;636726267:636726387,;Vide;512,;Vide;120:
11:42:06.687643;190-0-175-100.gba.solunet.com.ar.2841;184.107.43.74.http:;[S],;1691553261:1691553381,;Vide;512,;Vide;120:
11:42:06.687662;190-0-175-100.gba.solunet.com.ar.2842;184.107.43.74.http:;[S],;273133973:273134093,;Vide;512,;Vide;120:
11:42:06.687681;190-0-175-100.gba.solunet.com.ar.2843;184.107.43.74.http:;[S],;2102979994:2102980114,;Vide;512,;Vide;120:
11:42:06.687700;190-0-175-100.gba.solunet.com.ar.2844;184.107.43.74.http:;[S],;106232332:106232452,;Vide;512,;Vide;120:
11:42:06.687716;190-0-175-100.gba.solunet.com.ar.2845;184.107.43.74.http:;[S],;1619270558:1619270678,;Vide;512,;Vide;120:
11:42:06.687733;190-0-175-100.gba.solunet.com.ar.2846;184.107.43.74.http:;[S],;1791828159:1791828279,;Vide;512,;Vide;120:
11:42:06.687749;190-0-175-100.gba.solunet.com.ar.2847;184.107.43.74.http:;[S],;273733793:273733913,;Vide;512,;Vide;120:
11:42:06.687765;190-0-175-100.gba.solunet.com.ar.2848;184.107.43.74.http:;[S],;1503208965:1503209085,;Vide;512,;Vide;120:
11:42:06.687781;190-0-175-100.gba.solunet.com.ar.2849;184.107.43.74.http:;[S],;919165363:919165483,;Vide;512,;Vide;120:
11:42:06.687797;190-0-175-100.gba.solunet.com.ar.2850;184.107.43.74.http:;[S],;1428481125:1428481245,;Vide;512,;Vide;120:
11:42:06.687813;190-0-175-100.gba.solunet.com.ar.2851;184.107.43.74.http:;[S],;1200100208:1200100328,;Vide;512,;Vide;120:
11:42:06.687830;190-0-175-100.gba.solunet.com.ar.2852;184.107.43.74.http:;[S],;1874125676:1874125796,;Vide;512,;Vide;120:
11:42:06.687846;190-0-175-100.gba.solunet.com.ar.2853;184.107.43.74.http:;[S],;104409933:104410053,;Vide;512,;Vide;120:
11:42:06.687862;190-0-175-100.gba.solunet.com.ar.2854;184.107.43.74.http:;[S],;929623865:929623985,;Vide;512,;Vide;120:
11:42:06.687878;190-0-175-100.gba.solunet.com.ar.2855;184.107.43.74.http:;[S],;1070493565:1070493685,;Vide;512,;Vide;120:
11:42:06.687894;190-0-175-100.gba.solunet.com.ar.2856;184.107.43.74.http:;[S],;1643649251:1643649371,;Vide;512,;Vide;120:
11:42:06.687911;190-0-175-100.gba.solunet.com.ar.2857;184.107.43.74.http:;[S],;813258342:813258462,;Vide;512,;Vide;120:
11:42:06.687927;190-0-175-100.gba.solunet.com.ar.2858;184.107.43.74.http:;[S],;1822724265:1822724385,;Vide;512,;Vide;120:
11:42:06.687943;190-0-175-100.gba.solunet.com.ar.2859;184.107.43.74.http:;[S],;797552588:797552708,;Vide;512,;Vide;120:
11:42:06.687959;190-0-175-100.gba.solunet.com.ar.2860;184.107.43.74.http:;[S],;1359753000:1359753120,;Vide;512,;Vide;120:
11:42:06.687976;190-0-175-100.gba.solunet.com.ar.2861;184.107.43.74.http:;[S],;92072926:92073046,;Vide;512,;Vide;120:
11:42:06.687992;190-0-175-100.gba.solunet.com.ar.2862;184.107.43.74.http:;[S],;1908245852:1908245972,;Vide;512,;Vide;120:
11:42:06.688008;190-0-175-100.gba.solunet.com.ar.2863;184.107.43.74.http:;[S],;636323033:636323153,;Vide;512,;Vide;120:
11:42:06.688024;190-0-175-100.gba.solunet.com.ar.2864;184.107.43.74.http:;[S],;1919447832:1919447952,;Vide;512,;Vide;120:
11:42:06.688040;190-0-175-100.gba.solunet.com.ar.2865;184.107.43.74.http:;[S],;1690761646:1690761766,;Vide;512,;Vide;120:
11:42:06.688057;190-0-175-100.gba.solunet.com.ar.2866;184.107.43.74.http:;[S],;1386757598:1386757718,;Vide;512,;Vide;120:
11:42:06.688073;190-0-175-100.gba.solunet.com.ar.2867;184.107.43.74.http:;[S],;316973802:316973922,;Vide;512,;Vide;120:
11:42:06.688089;190-0-175-100.gba.solunet.com.ar.2868;184.107.43.74.http:;[S],;1849508459:1849508579,;Vide;512,;Vide;120:
11:42:06.688105;190-0-175-100.gba.solunet.com.ar.2869;184.107.43.74.http:;[S],;1962620368:1962620488,;Vide;512,;Vide;120:
11:42:06.688121;190-0-175-100.gba.solunet.com.ar.2870;184.107.43.74.http:;[S],;1843970097:1843970217,;Vide;512,;Vide;120:
11:42:06.688138;190-0-175-100.gba.solunet.com.ar.2871;184.107.43.74.http:;[S],;2130283912:2130284032,;Vide;512,;Vide;120:
11:42:06.688154;190-0-175-100.gba.solunet.com.ar.2872;184.107.43.74.http:;[S],;218147780:218147900,;Vide;512,;Vide;120:
11:42:06.688170;190-0-175-100.gba.solunet.com.ar.2873;184.107.43.74.http:;[S],;675662968:675663088,;Vide;512,;Vide;120:
11:42:06.688186;190-0-175-100.gba.solunet.com.ar.2874;184.107.43.74.http:;[S],;1310842176:1310842296,;Vide;512,;Vide;120:
11:42:06.688202;190-0-175-100.gba.solunet.com.ar.2875;184.107.43.74.http:;[S],;82434088:82434208,;Vide;512,;Vide;120:
11:42:06.688218;190-0-175-100.gba.solunet.com.ar.2876;184.107.43.74.http:;[S],;757192910:757193030,;Vide;512,;Vide;120:
11:42:06.688234;190-0-175-100.gba.solunet.com.ar.2877;184.107.43.74.http:;[S],;831979505:831979625,;Vide;512,;Vide;120:
11:42:06.688251;190-0-175-100.gba.solunet.com.ar.2878;184.107.43.74.http:;[S],;580527666:580527786,;Vide;512,;Vide;120:
11:42:06.688267;190-0-175-100.gba.solunet.com.ar.2879;184.107.43.74.http:;[S],;1506046359:1506046479,;Vide;512,;Vide;120:
11:42:06.688283;190-0-175-100.gba.solunet.com.ar.2880;184.107.43.74.http:;[S],;232733650:232733770,;Vide;512,;Vide;120:
11:42:06.688299;190-0-175-100.gba.solunet.com.ar.2881;184.107.43.74.http:;[S],;336554314:336554434,;Vide;512,;Vide;120:
11:42:06.688316;190-0-175-100.gba.solunet.com.ar.2882;184.107.43.74.http:;[S],;870124909:870125029,;Vide;512,;Vide;120:
11:42:06.688332;190-0-175-100.gba.solunet.com.ar.2883;184.107.43.74.http:;[S],;1560087465:1560087585,;Vide;512,;Vide;120:
11:42:06.688348;190-0-175-100.gba.solunet.com.ar.2884;184.107.43.74.http:;[S],;363368267:363368387,;Vide;512,;Vide;120:
